background_rmse_K,bottom_rmse_K,discretization_seed,domain,interface_drop_rmse_K,layer_mean_rmse_K,peak_rmse_K,point_global_true_rms_relative_rmse_pct,raw_cv_weighted_rmse_K,regional_mode,resolution,sample_count,sample_first_cv_relative_rmse_pct,source_rmse_K,suite,support_mode,top_rmse_K
37.5031650045458,32.97675184236584,3,support_8192,1.5937806292182455,38.68509075025965,37.80294357221461,43.901679014787135,37.48771028919885,fixed_training_nr,8192,32,36.72960845697752,36.20705223803591,main,source_aware,38.99943418403935
37.58619513382815,33.069137596383484,3,full_240825,1.6623962287961331,38.9015556128097,37.761732157674984,44.13020054974147,37.58750470801928,fixed_training_nr,8192,32,36.86342706354218,37.935672285230716,main,source_aware,38.90053392164257
1.3393415941249722,0.025864447264705274,3,full_240825_oracle_reconstruction,1.5398281535817449,1.0551594508059299,0.10230000079770644,2.080573285731311,1.3375393936582083,fixed_training_nr,8192,32,1.774923027172663,0.7074259365308498,main,source_aware,0.029583810876228248
57.71959866361208,50.226072453732336,3,support_16384,2.5197663572644977,59.79844798075873,59.82531742280697,67.75838049335547,57.718551253609675,fixed_training_nr,16384,32,56.55841095288724,57.60431710367762,main,source_aware,60.161003384864095
57.788181518574184,50.18004525480001,3,full_240825,2.569804334275168,59.951487482565085,59.815452960360595,67.92462738383497,57.79357704780826,fixed_training_nr,16384,32,56.63648019136734,59.217119187593156,main,source_aware,59.988189350621894
1.061018538859239,0.016972562547355862,3,full_240825_oracle_reconstruction,1.3584653973429655,0.9151726807938451,0.028349020162847557,1.8068985777650308,1.0597608687781221,fixed_training_nr,16384,32,1.4044299449552065,0.640839515550789,main,source_aware,0.019007442473214512
11.931079671829794,11.995409982881576,0,support_1024,1.3241052325516378,11.691608202389924,9.909332748567682,13.675918305985835,11.854896596902247,fixed_training_nr,1024,32,9.585295870031008,8.586388652927074,factor,source_aware,11.90692770426687
12.25235982021664,12.027230806267879,0,full_240825,1.0715347284725871,12.13720679703922,9.791062387791836,14.053083716466933,12.245165365443924,fixed_training_nr,1024,32,10.559713211638657,10.142426927604129,factor,source_aware,11.817717239129173
2.6390746757733177,0.09198119035587865,0,full_240825_oracle_reconstruction,1.93423867268439,1.362219683658602,0.4291990839672594,2.9578819192575585,2.6351088169337227,fixed_training_nr,1024,32,3.4398417208951724,1.1648922526010406,factor,source_aware,0.10391622927677095
11.931064052887194,11.99546499060067,0,support_1024,1.3241524749165883,11.691571241067832,9.909813275959891,13.675921276244942,11.854879518706671,growing_nr,1024,32,9.585280557095857,8.586295898694594,factor,source_aware,11.907024156814026
12.252356263789126,12.02727142299199,0,full_240825,1.0715844605675438,12.137201532552803,9.791564642504557,14.053082698361022,12.245161829136398,growing_nr,1024,32,10.559709058387682,10.142429820142985,factor,source_aware,11.817776067048426
2.6390746757733177,0.09198119035587865,0,full_240825_oracle_reconstruction,1.93423867268439,1.362219683658602,0.4291990839672594,2.9578819192575585,2.6351088169337227,growing_nr,1024,32,3.4398417208951724,1.1648922526010406,factor,source_aware,0.10391622927677095
