sweep,route,mode,stage,median_s,p95_s,share_of_elapsed_median,measurement_count,execution_commit
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,prediction_call_overhead,0.0016714595258235931,0.00180756114423275,0.003912787755815697,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,query_group_pack,0.2917275510262698,0.38163190518971535,0.6829169190484836,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,reconstruction_apply,0.0003783898428082466,0.0011209022486582385,0.0008857882114349163,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,reconstruction_map,5.145557224750519e-07,8.192146196961402e-07,1.2045444711520781e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,graph_only_reuse,support_call_overhead,1.080567017197609e-06,1.6398029401898383e-06,2.5295433894193637e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,anchor_dynamic_pack,0.013645983068272471,0.01588575739879161,0.035435111707540136,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,device_payload_call_overhead,2.4473527446389198e-05,3.295124042779207e-05,6.355146233155467e-05,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,dynamic_anchor_assembly,0.0001799706369638443,0.00024718351196497676,0.00046733750093230287,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,dynamic_query_assembly,0.013633918482810259,0.029315667902119452,0.035403783079077114,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,graph_call_overhead,2.2081658244132996e-06,1.8171709962189166e-05,5.734039260153021e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,h2d_enqueue,0.011548923561349511,0.012790960585698485,0.02998958700526001,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,h2d_sync,0.0019645316060632467,0.003591473796404898,0.005101383796649923,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,mapping_call_overhead,1.016072928905487e-06,1.6811536625027654e-06,2.638480317514528e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,neural_forward,0.08928706939332187,0.09033316383138298,0.23185557699741347,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,packing_call_overhead,0.0022553366143256426,0.003309878404252231,0.005856529681071328,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,prediction_call_overhead,0.0016546484548598528,0.0017565115820616483,0.004296696877119183,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,query_dynamic_pack,0.25017466815188527,0.3260133537929505,0.6496393310768712,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,reconstruction_apply,0.00036972155794501305,0.0004875183338299393,0.000960071886424073,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,reconstruction_map_cache_lookup,0.0,0.0,0.0,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
K_plus_Q_scale,E240825_direct_control,full_static_reuse,support_call_overhead,1.092907041311264e-06,1.4588935300707816e-06,2.8379987649892747e-06,48,fb4bcf918497ae6e86970c84d08ad458f433fdde
