sample_id,role,bypass_residual_scale,bypass_residual_normalized_mean_abs,bypass_residual_normalized_rmse,bypass_residual_raw_delta_cv_rms_K,bypass_residual_raw_delta_mean_abs_K,full_sample_id,full_split,full_point_count,full_cv_volume_m3,full_point_error_squared_sum,full_point_true_abs_sum,full_point_count_for_global,full_raw_cv_error_squared_integral_K2_m3,full_raw_cv_volume_m3,full_sample_cv_relative_rmse,full_raw_cv_weighted_rmse_K,full_amplitude_ratio,full_spatial_correlation,full_hotspot_cv_weighted_rmse_K,full_top5_cv_weighted_rmse_K,full_strong_q_cv_weighted_rmse_K,full_strong_q_active,full_low_deltaT_background_bias_K,full_low_deltaT_background_rmse_K,full_low_deltaT_background_over_ratio,full_shape_cv_rmse,full_scale_log_error,full_scale_log_squared_error,full_true_scale_cv_rms_K,full_pred_scale_cv_rms_K,full_legacy_normalized_base_mse,without_bypass_sample_id,without_bypass_split,without_bypass_point_count,without_bypass_cv_volume_m3,without_bypass_point_error_squared_sum,without_bypass_point_true_abs_sum,without_bypass_point_count_for_global,without_bypass_raw_cv_error_squared_integral_K2_m3,without_bypass_raw_cv_volume_m3,without_bypass_sample_cv_relative_rmse,without_bypass_raw_cv_weighted_rmse_K,without_bypass_amplitude_ratio,without_bypass_spatial_correlation,without_bypass_hotspot_cv_weighted_rmse_K,without_bypass_top5_cv_weighted_rmse_K,without_bypass_strong_q_cv_weighted_rmse_K,without_bypass_strong_q_active,without_bypass_low_deltaT_background_bias_K,without_bypass_low_deltaT_background_rmse_K,without_bypass_low_deltaT_background_over_ratio,without_bypass_shape_cv_rmse,without_bypass_scale_log_error,without_bypass_scale_log_squared_error,without_bypass_true_scale_cv_rms_K,without_bypass_pred_scale_cv_rms_K,without_bypass_legacy_normalized_base_mse
sample_0261,train,0.5,0.30379356432240456,0.31108008234181134,0.12156858624890075,0.12100128209256401,sample_0261,train,1024,2.0000000000000004e-07,3.6476379148961513,880.9829711914062,1024,8.30691645552526e-10,2.0000000000000004e-07,0.037355021181712564,0.06444732909719866,0.9954389757090732,0.9988989176993384,0.08371879545343329,0.09461420791817833,0.1143350157564774,True,-0.0018906477073514464,0.029882571337735756,0.4279909706546275,0.037160368017517674,-0.004571457498380323,2.0898223659497683e-05,1.725265494662585,1.717396516833131,0.005613437946346433,sample_0261,train,1024,2.0000000000000004e-07,18.58918155846132,880.9829711914062,1024,3.6305885475257803e-09,2.0000000000000004e-07,0.0780939845785682,0.13473285693411574,1.0277300768668733,0.9988054927251874,0.07727965308509777,0.08647813657746098,0.11452320180484353,True,0.12770902013940144,0.1312297889497968,1.0,0.07201324632766434,0.027352561413962098,0.0007481626159045683,1.725265494662585,1.7731072394453427,0.02860734525399538
sample_0266,train,0.5,0.23431018843257334,0.2698768950160582,0.0946482147497604,0.09332598361959674,sample_0266,train,1024,2.0000000000000004e-07,2.1389982152028084,144.2496337890625,1024,5.267161477135146e-10,2.0000000000000004e-07,0.18999416268310987,0.0513184249423886,1.1481809842301145,0.9893174356245137,0.07755445158548571,0.0571943920031087,0.064654163403195,True,0.010441673445570418,0.020336617286617092,0.6868408986703347,0.11097426049624408,0.138178937240033,0.019093418696784978,0.27010527174975524,0.3101297367633765,0.0032917560991399674,sample_0266,train,1024,2.0000000000000004e-07,16.94149193887714,144.2496337890625,1024,2.82567561123585e-09,2.0000000000000004e-07,0.44006121468720494,0.11886285397961487,1.27069815323138,0.9737742514583365,0.07775971322619925,0.05743116322558656,0.08733104286700809,True,0.1318589394680681,0.13307810745394566,1.0,0.3077864132173812,0.23956647637983342,0.057392096605049285,0.27010527174975524,0.343222269990474,0.02607167333642961
sample_0267,train,0.5,0.31650706529035233,0.31864679040709376,0.12581589716793545,0.12606508230978697,sample_0267,train,1024,2.0000000000000004e-07,0.48806597557350906,140.95172119140625,1024,1.1367351808832853e-10,2.0000000000000004e-07,0.08341562660083754,0.023840461204465875,1.0322885045714094,0.9958374328045049,0.053596499607173095,0.07321395303375773,0.05889148883916499,True,0.002003778714344759,0.006930563608082847,0.49978457561395945,0.07570064163888647,0.031778186683346955,0.0010098531488816499,0.285803298206316,0.29503145930697455,0.0007510966646785346,sample_0267,train,1024,2.0000000000000004e-07,17.69407870460923,140.95172119140625,1024,3.446235009012788e-09,2.0000000000000004e-07,0.4592934065071864,0.13126757042416812,1.296604450859056,0.9945892262209699,0.11813251320375892,0.10342059764092369,0.08241041198034386,True,0.13273837128778512,0.13291973481934446,1.0,0.3079688836477227,0.25974888646847344,0.0674694840216119,0.285803298206316,0.3705738285245074,0.027229847740250918
sample_0268,train,0.5,0.3118471756170038,0.3145938507747775,0.12432347971299519,0.12420904356800945,sample_0268,train,1024,2.0000000000000004e-07,1.0418883113137694,205.587646484375,1024,2.390941645675447e-10,2.0000000000000004e-07,0.07167395083342283,0.03457558130874625,0.9788845937847971,0.9969660511119741,0.09297481837823188,0.07851388310290099,0.1044826182974478,True,-0.004260820888263138,0.010121291951526489,0.33814523184601925,0.06922781396484125,-0.021341525131789864,0.0004554606949508184,0.48240094074210077,0.4722148489197353,0.0016033872341686202,sample_0268,train,1024,2.0000000000000004e-07,15.218305541771528,205.587646484375,1024,2.888817134381441e-09,2.0000000000000004e-07,0.24913622626302867,0.1201835499222219,1.1003695416646413,0.9962998164950762,0.09746495167145142,0.07382300589200994,0.10115561239108284,True,0.12422024957959524,0.12470866202005167,1.0,0.21737557090431223,0.09564607035463316,0.009148170774283435,0.48240094074210077,0.5308193020629772,0.02341982005744436
sample_0270,train,0.5,0.3188156723990687,0.3201292076724076,0.12666019992576105,0.12698460284217797,sample_0270,train,1024,2.0000000000000004e-07,0.833361995999935,30.76690673828125,1024,1.723098025463199e-10,2.0000000000000004e-07,0.4317983656171031,0.02935215516331977,1.209741109082363,0.9209326921536386,0.0824510734583124,0.12526526437274232,0.026908117949151697,True,0.004758558809834543,0.007233674179606166,0.6865542585386945,0.3431610259479287,0.19040637728000057,0.03625458850889392,0.0679765314103754,0.08223400449995961,0.0012824809147087544,sample_0270,train,1024,2.0000000000000004e-07,19.854031349166195,30.76690673828125,1024,3.892014354829328e-09,2.0000000000000004e-07,2.052169451748512,0.13949936119619558,2.664781841742862,0.9202377580921552,0.1301263393625954,0.12643730787703775,0.13751514775603868,True,0.13547120376989744,0.1355446772010382,1.0,0.7350814580741939,0.9801221937578085,0.9606395146966191,0.0679765314103754,0.18114262656703164,0.030553850600358257
sample_0273,train,0.5,0.29128922292147763,0.29529991426224034,0.11107498381052663,0.11602079034116683,sample_0273,train,1024,2.0000000000000004e-07,0.16293413404748702,66.92962646484375,1024,3.383817868851598e-11,2.0000000000000004e-07,0.1588539742970867,0.013007339983354778,1.1203928533680019,0.9779843070588936,0.01589748635516601,0.016832511162329013,0.013049360615288602,True,0.005678482671829199,0.009655886141335463,0.7222448149654331,0.09790839420467118,0.11367938574013278,0.012923002742253905,0.08188237052872605,0.09174042275721536,0.00025074323042732186,sample_0273,train,1024,2.0000000000000004e-07,15.898231986956862,66.92962646484375,1024,2.844657048973429e-09,2.0000000000000004e-07,1.4564968601245034,0.11926141557464066,2.3646954520028287,0.8612962301390742,0.10613831015291829,0.08423535128382507,0.10718748909570686,True,0.12219518450955737,0.12339785121466264,1.0,0.3309431598263881,0.8606492407144566,0.7407171155423706,0.08188237052872605,0.19362686918848893,0.024466175151920566
sample_0275,train,0.5,0.3041071801308135,0.30987074636433026,0.12190057465885394,0.12112619558435117,sample_0275,train,1024,2.0000000000000004e-07,0.9588328244893738,190.73513793945312,1024,2.343403387725639e-10,2.0000000000000004e-07,0.08036442814156233,0.03423012845232719,1.034865328763918,0.9966423875249918,0.050829285083216345,0.02478223828398511,0.04261934619953439,True,0.004910683768256038,0.008881153975412188,0.8662560492740871,0.07117734830830438,0.03427130111505233,0.0011745220801185872,0.42593631590373104,0.44078672559020665,0.001475571136385812,sample_0275,train,1024,2.0000000000000004e-07,19.377949390381495,190.73513793945312,1024,3.86565806911647e-09,2.0000000000000004e-07,0.32640142810172884,0.13902622179136692,1.1827256394395975,0.995044915957535,0.11934352017285352,0.03515568046701541,0.05035487473151517,True,0.13323163189685558,0.1333900581423236,1.0,0.2486926112482777,0.16782163877471112,0.028164102441029622,0.42593631590373104,0.5037658015877867,0.02982119645539644
sample_0276,train,0.5,0.31413351938681444,0.3156258904894952,0.12451558664883616,0.1251196965901315,sample_0276,train,1024,2.0000000000000004e-07,0.3919206436742746,46.8870849609375,1024,8.730416142811758e-11,2.0000000000000004e-07,0.16820757858064603,0.02089308036505359,1.0126768768816783,0.9858569185114705,0.04779863357447342,0.025645133610455374,0.05693368942976673,True,0.006790778239734825,0.009058866640301266,0.8220730172052036,0.16667606635291204,0.012597197957946444,0.00015868939639169006,0.12421010124128586,0.12578469740218243,0.000603136166411776,sample_0276,train,1024,2.0000000000000004e-07,18.57604151865067,46.8870849609375,1024,3.605081657687217e-09,2.0000000000000004e-07,1.0809003053395276,0.1342587363579595,1.687921921880893,0.9805229871492765,0.10435551237997165,0.04415752052914572,0.10390381135161571,True,0.13435246136650736,0.1343844000882163,1.0,0.6417269045946224,0.5234981402940811,0.27405030289136145,0.12421010124128586,0.2096569528042115,0.028587121074582923
sample_0278,train,0.5,0.3073474623961374,0.3102551608407386,0.12086109533117323,0.12241680326829109,sample_0278,train,1024,2.0000000000000004e-07,1.7677668521011747,328.060302734375,1024,4.123652580938192e-10,2.0000000000000004e-07,0.09010600863572583,0.04540733740783636,1.004542541850302,0.9906524030508955,0.08049956081346303,0.0388118169599188,0.06643598848602411,True,0.008647313247357463,0.03303782937883344,0.38763537906137185,0.08978773231576488,0.004532255645651211,2.0541341237537276e-05,0.5039324024594843,0.5062215364873798,0.0027204592526377247,sample_0278,train,1024,2.0000000000000004e-07,17.3662638285221,328.060302734375,1024,3.342954708476976e-09,2.0000000000000004e-07,0.2565535121729565,0.12928562774873653,1.179607846169563,0.9904782886973864,0.12041003725638363,0.10673930104651888,0.13621292639279042,True,0.13857362362209855,0.1421677441326476,1.0,0.1686734968396778,0.1651820494878655,0.027285109473011646,0.5039324024594843,0.5944426158802857,0.026725365011740505
sample_0279,train,0.5,0.3075368832942331,0.30992230828778017,0.12113164780083946,0.12249224980243945,sample_0279,train,1024,2.0000000000000004e-07,0.7201384859963369,86.403564453125,1024,1.6628792337817826e-10,2.0000000000000004e-07,0.17678158347725653,0.02883469467309982,1.1276109335828535,0.9897539776173431,0.0695235055960374,0.10463199349191761,0.06853156723237586,True,0.001103492350829488,0.0066408178764261,0.37807986406117244,0.11521003831233986,0.12010117654182717,0.014424292606731138,0.1631091548447946,0.18392366637044905,0.00110823846599225,sample_0279,train,1024,2.0000000000000004e-07,18.95503832532234,86.403564453125,1024,3.6751288448222145e-09,2.0000000000000004e-07,0.8310802265014011,0.135556793352864,1.6307333404298991,0.9857954256989717,0.12973305136571398,0.1414572115773469,0.13392040374005765,True,0.12922679348678637,0.1294007314855435,1.0,0.42378523084474684,0.4890298157472968,0.23915016068983508,0.1631091548447946,0.2659875369347496,0.029170368668661652
sample_0280,train,0.5,0.2752453287539538,0.2826280459031741,0.1048624192558243,0.10963049116429707,sample_0280,train,1024,2.0000000000000004e-07,1.3904871314415017,256.2719421386719,1024,3.246239367458066e-10,2.0000000000000004e-07,0.09920686904329687,0.04028795953791942,1.0274689021105023,0.9911033127226919,0.07477691058393236,0.02497913134868928,0.050353876715718934,True,0.009914132502366411,0.01914257245970419,0.720288624787776,0.0940452721539632,0.02709840134435474,0.0007343233554197268,0.4061005041932786,0.41725563918998937,0.002139854261114487,sample_0280,train,1024,2.0000000000000004e-07,16.520993802721243,256.2719421386719,1024,2.9439638512789327e-09,2.0000000000000004e-07,0.2987567387438398,0.12132526223501296,1.139402523428248,0.9775353227477791,0.09725135141251685,0.05198444477285151,0.1014009534232348,True,0.12580119784295254,0.12777383709331275,1.0,0.24754786660804493,0.13050402276088782,0.017031299956774326,0.4061005041932786,0.46271193924330545,0.02542455881756938
sample_0282,train,0.5,0.321168654714711,0.3212924550724876,0.1276552644555921,0.12792179806410076,sample_0282,train,1024,2.0000000000000004e-07,0.07906519701474446,9.077667236328125,1024,1.667153638893851e-11,2.0000000000000004e-07,0.3972463623160665,0.009130042822719536,1.097175958164348,0.9307172078186832,0.019583803533677963,0.013219170196747525,0.012965126153692422,True,0.00392555295646294,0.005108514744252333,0.9202772963604853,0.3677244225056428,0.09273956785103589,0.00860062744519689,0.022983326441275945,0.02521675321001093,0.00012167531937917427,sample_0282,train,1024,2.0000000000000004e-07,18.101214409786586,9.077667236328125,1024,3.5385731539807578e-09,2.0000000000000004e-07,5.787436057852614,0.1330145321756378,6.288665262027624,0.9495352604959176,0.11804688673458276,0.12487690107797969,0.12578107633177404,True,0.13357771223530404,0.1335971560381021,1.0,0.9372700272493303,1.8387488481991363,3.3809973267536506,0.022983326441275945,0.14453444659709302,0.027856398027163783
sample_0284,train,0.5,0.29879649896611227,0.30279796913956336,0.11706726123406165,0.11901094593728585,sample_0284,train,1024,2.0000000000000004e-07,2.675345903016316,554.6834106445312,1024,5.968034776917052e-10,2.0000000000000004e-07,0.04858247020910752,0.05462616029393358,1.002703164187178,0.9982841846293915,0.09801991574907981,0.1526062625219988,0.08618145035574735,True,-0.0033118294695881566,0.035417396945355346,0.3554083885209713,0.048441780041102986,0.0026995172096409086,7.2873931651474375e-06,1.124400633784428,1.127440073309714,0.004117154928769022,sample_0284,train,1024,2.0000000000000004e-07,15.9559870375124,554.6834106445312,1024,3.0331478502274752e-09,2.0000000000000004e-07,0.10952435661345644,0.12314925599100213,1.0443712829689238,0.9983413411970632,0.1014313277718437,0.1486547039068088,0.1314750137837101,True,0.12540251569900554,0.13046211611026737,0.9964679911699781,0.09798354568523979,0.04341506126500442,0.0018848675446440871,1.124400633784428,1.174291732476514,0.024555055074989174
sample_0285,train,0.5,0.3090447730210144,0.3111865639623498,0.12230898300850308,0.12309284379659369,sample_0285,train,1024,2.0000000000000004e-07,0.06972072495903148,13.107025146484375,1024,1.6336174536522425e-11,2.0000000000000004e-07,0.32297410174288427,0.009037747102160588,1.1650614837277806,0.956308525753769,0.014314792684694959,0.003265423601599468,0.01781283998308372,True,0.004604636677755261,0.006446314874109608,0.862293657688966,0.25719335245069613,0.15277386135707446,0.02333985271395061,0.027982884861014114,0.032601781355156755,0.00010729488606688194,sample_0285,train,1024,2.0000000000000004e-07,16.925052335103906,13.107025146484375,1024,3.247913091586524e-09,2.0000000000000004e-07,4.55401772402086,0.12743455362629327,5.106893234090222,0.7551554177402992,0.09337361698464575,0.04722410281679547,0.08039686604274314,True,0.13305950997887642,0.13310219569238133,1.0,0.8707984081463678,1.6305912416490966,2.6588277973427425,0.027982884861014114,0.1429056053670387,0.02604637356877299
sample_0287,train,0.5,0.3182487225276418,0.3187693840621277,0.1262855632693515,0.12675878613839792,sample_0287,train,1024,2.0000000000000004e-07,0.5380034635274409,66.15182495117188,1024,1.3020134552174634e-10,2.0000000000000004e-07,0.2034082336849379,0.025514833481893068,1.1209086676925553,0.9831663307231917,0.07105264294909636,0.08925513458681957,0.0878776062255329,True,-0.0010369674169021705,0.0049794970394893565,0.47922912205567464,0.15449894180106744,0.11413966681236974,0.013027863540038778,0.12543658149754833,0.14060295144632554,0.0008279466007933276,sample_0287,train,1024,2.0000000000000004e-07,17.793945094100394,66.15182495117188,1024,3.4907934736260422e-09,2.0000000000000004e-07,1.0532291490676953,0.13211346399262344,1.8645338931413165,0.9798218514043985,0.16685447858872637,0.1612129516802504,0.15889147793454964,True,0.12869989567573883,0.12885422000611765,1.0,0.4405475821801907,0.6230110986111353,0.3881428289926538,0.12543658149754833,0.2338807576419618,0.02738353409825494
sample_0288,train,0.5,0.2848097984715423,0.29743780635021083,0.11432534540191498,0.11344002906858097,sample_0288,train,1024,2.0000000000000004e-07,1.8730974946501189,554.7521362304688,1024,4.494015396090596e-10,2.0000000000000004e-07,0.04334565368652678,0.04740261277656852,1.0060647314235316,0.998579798904414,0.08406139134328743,0.09406516452721182,0.08946631341017594,True,-0.004820860142050406,0.02066995168558431,0.37384003535130367,0.04278972356698749,0.006046414958897188,3.655913385517569e-05,1.093595522157341,1.100227885285202,0.002882555258836016,sample_0288,train,1024,2.0000000000000004e-07,14.914262835693219,554.7521362304688,1024,2.750514708746488e-09,2.0000000000000004e-07,0.10723468113527371,0.11727136710950561,1.0357714505391358,0.9983767208066275,0.08603599801747153,0.07395039695833634,0.08099086876215722,True,0.12295505338625416,0.12468745773124396,1.0,0.09933142916255283,0.03514651191215124,0.001235277299590989,1.093595522157341,1.1327150202880127,0.022951921605536104
sample_0290,train,0.5,0.3104092817520723,0.3122441350402156,0.12271101253011604,0.12363632899600126,sample_0290,train,1024,2.0000000000000004e-07,1.8199016635441716,190.4656982421875,1024,4.5166526953751456e-10,2.0000000000000004e-07,0.05209924065876409,0.047521851265366045,1.0154849913615214,0.9987039237348171,0.16570302538514664,0.2054737904477023,0.12711110043247872,True,0.00370571325252846,0.005807074355855112,0.7980894485453757,0.049364075078969845,0.015366322373713232,0.00023612386329287987,0.91214095761244,0.9262654524615583,0.0028006912828997905,sample_0290,train,1024,2.0000000000000004e-07,18.50364832877693,190.4656982421875,1024,3.5829772851386303e-09,2.0000000000000004e-07,0.14673883691819453,0.13384650322549763,1.0196963896781246,0.9986395458074878,0.16874867643706223,0.2319295514311908,0.12670498703537605,True,0.13297774406862528,0.13302471927898024,1.0,0.14399970769246984,0.01950492580917984,0.0003804421308216099,0.91214095761244,0.9301068413549524,0.028475712030364937
sample_0292,train,0.5,0.31542099657235667,0.31855295615144535,0.12605269982349976,0.1256325000475155,sample_0292,train,1024,2.0000000000000004e-07,0.9032144035543268,196.876953125,1024,2.23143020631254e-10,2.0000000000000004e-07,0.04921690603740947,0.03340232182283546,1.011025918105869,0.9987266601221374,0.06725237341227301,0.08820004278511495,0.0838111143561254,True,0.0062447385767981705,0.011430234476534013,0.8570798411998235,0.04770368883302825,0.010965575818408485,0.00012024385302926492,0.6786757744878672,0.6861587979978077,0.0013899790360205632,sample_0292,train,1024,2.0000000000000004e-07,19.176444037649617,196.876953125,1024,3.779254854500059e-09,2.0000000000000004e-07,0.20254696720925586,0.13746371984091035,1.0661569400685396,0.9986001690749823,0.11011950619903256,0.08440178880445605,0.12118995542569372,True,0.13583921132026705,0.13613922771297177,1.0,0.1854034151329812,0.06406053823619844,0.004103752559111442,0.6786757744878672,0.7235748870266308,0.02951109553501934
sample_0294,train,0.5,0.31889590056380257,0.3190895721870139,0.12694840592176132,0.12701655780084992,sample_0294,train,1024,2.0000000000000004e-07,0.8071906709394139,88.56613159179688,1024,1.8256575180216047e-10,2.0000000000000004e-07,0.15685730161700812,0.030213056101804765,1.0024563006219915,0.984280947797333,0.045613385339607536,0.036763738528051135,0.03165427786098298,True,0.0013000099934847513,0.0048094414794129245,0.672929120409906,0.1566458016710056,0.0024532888464945603,6.01862616433461e-06,0.19261491680874834,0.19308803694871052,0.0012422052957593872,sample_0294,train,1024,2.0000000000000004e-07,16.417694702352932,88.56613159179688,1024,3.1752719624802274e-09,2.0000000000000004e-07,0.6541623562001083,0.12600142781889867,1.4326194428534742,0.9831608874401702,0.11931928928326649,0.12511146534726214,0.12605186774012844,True,0.12995642063507762,0.13004104225107038,1.0,0.409953585366224,0.35950454683128574,0.12924351919236812,0.19261491680874834,0.2759438748038173,0.025265588894250693
